payment_id,merchant_id,cause,needs_human,difference_paise,ledger_paise,settlement_paise,captured_ts,refunded_ts,utrs,bank_captured_on,settled_on,remarks
pay_000009018734,M71324249,timing_captured_after_cutoff,False,199993,199993,,2025-09-15 22:48:22,,,,,
pay_000009018735,M57133530,timing_captured_after_cutoff,False,19971,19971,,2025-09-15 19:32:38,,,,,
pay_000009018736,M30518426,timing_captured_after_cutoff,False,199989,199989,,2025-09-15 22:31:12,,,,,
pay_000009018737,M40653891,timing_captured_after_cutoff,False,24962,24962,,2025-09-15 21:36:02,,,,,
pay_000009018738,M56234030,timing_captured_after_cutoff,False,349913,349913,,2025-09-15 18:54:46,,,,,
pay_000009018739,M90812655,timing_captured_after_cutoff,False,1249964,1249964,,2025-09-15 23:23:50,,,,,
pay_000009018740,M21759404,timing_captured_after_cutoff,False,1249924,1249924,,2025-09-15 20:30:31,,,,,
pay_000009018741,M36902587,timing_captured_after_cutoff,False,199974,199974,,2025-09-15 22:56:58,,,,,
pay_000009018742,M41616697,timing_captured_after_cutoff,False,24925,24925,,2025-09-15 23:31:33,,,,,
pay_000009018743,M30903465,timing_captured_after_cutoff,False,349902,349902,,2025-09-15 18:46:46,,,,,
pay_000009018744,M87841374,timing_captured_after_cutoff,False,599963,599963,,2025-09-15 19:39:38,,,,,
pay_000009018745,M58350220,timing_captured_after_cutoff,False,24972,24972,,2025-09-15 18:44:23,,,,,
pay_000009018746,M66426710,timing_captured_after_cutoff,False,150044,150044,,2025-09-15 22:26:52,,,,,
pay_000009018747,M89587270,timing_captured_after_cutoff,False,1249900,1249900,,2025-09-15 23:24:13,,,,,
pay_000009018748,M29579605,timing_captured_after_cutoff,False,1249994,1249994,,2025-09-15 23:57:19,,,,,
pay_000009018749,M39596586,timing_captured_after_cutoff,False,49941,49941,,2025-09-15 23:52:03,,,,,
pay_000009018750,M63224010,timing_captured_after_cutoff,False,199944,199944,,2025-09-15 20:54:57,,,,,
pay_000009018751,M18593947,timing_captured_after_cutoff,False,149990,149990,,2025-09-15 23:42:00,,,,,
pay_000009018752,M38650464,timing_captured_after_cutoff,False,19942,19942,,2025-09-15 18:31:21,,,,,
pay_000009018753,M84980419,timing_captured_after_cutoff,False,19968,19968,,2025-09-15 20:06:13,,,,,
pay_000009018754,M62892072,timing_captured_after_cutoff,False,1249962,1249962,,2025-09-15 18:19:16,,,,,
pay_000009018755,M87299796,timing_captured_after_cutoff,False,19993,19993,,2025-09-15 20:35:44,,,,,
pay_000009018756,M12635293,timing_captured_after_cutoff,False,349975,349975,,2025-09-15 21:18:52,,,,,
pay_000009018757,M84288565,timing_captured_after_cutoff,False,150008,150008,,2025-09-15 20:32:25,,,,,
pay_000009018758,M92715158,timing_captured_after_cutoff,False,1249972,1249972,,2025-09-15 18:33:48,,,,,
pay_000009018759,M41404562,timing_captured_after_cutoff,False,24915,24915,,2025-09-15 21:48:13,,,,,
pay_000009018760,M43750781,timing_captured_after_cutoff,False,1249930,1249930,,2025-09-15 21:17:09,,,,,
pay_000009018761,M89074272,timing_captured_after_cutoff,False,49930,49930,,2025-09-15 21:14:00,,,,,
pay_000009018762,M16112266,timing_captured_after_cutoff,False,1249994,1249994,,2025-09-15 21:26:41,,,,,
pay_000009018763,M64902019,timing_captured_after_cutoff,False,1249974,1249974,,2025-09-15 19:28:48,,,,,
pay_000009018764,M46127770,timing_captured_after_cutoff,False,349981,349981,,2025-09-15 19:57:40,,,,,
pay_000009018765,M72680054,timing_captured_after_cutoff,False,19938,19938,,2025-09-15 21:50:12,,,,,
pay_000009018766,M35091011,timing_captured_after_cutoff,False,150032,150032,,2025-09-15 19:11:27,,,,,
pay_000009018767,M80826716,timing_captured_after_cutoff,False,150031,150031,,2025-09-15 22:29:41,,,,,
pay_000009018768,M93637695,timing_captured_after_cutoff,False,24908,24908,,2025-09-15 18:52:16,,,,,
pay_000009018769,M40749958,timing_captured_after_cutoff,False,599945,599945,,2025-09-15 22:07:10,,,,,
pay_000009018770,M12909738,timing_captured_after_cutoff,False,49965,49965,,2025-09-15 18:08:37,,,,,
pay_000009018771,M38543824,timing_captured_after_cutoff,False,349905,349905,,2025-09-15 20:25:12,,,,,
pay_000009018772,M90433865,timing_captured_after_cutoff,False,99961,99961,,2025-09-15 19:43:53,,,,,
pay_000009018773,M92715158,timing_captured_after_cutoff,False,99973,99973,,2025-09-15 18:35:20,,,,,
pay_000009018774,M68826427,timing_captured_after_cutoff,False,150060,150060,,2025-09-15 18:37:55,,,,,
pay_000009018775,M80608304,timing_captured_after_cutoff,False,150056,150056,,2025-09-15 23:41:43,,,,,
pay_000009018776,M84959366,timing_captured_after_cutoff,False,199926,199926,,2025-09-15 20:40:26,,,,,
pay_000009018777,M15219201,timing_captured_after_cutoff,False,49922,49922,,2025-09-15 20:25:21,,,,,
pay_000009018778,M60343451,timing_captured_after_cutoff,False,599979,599979,,2025-09-15 20:24:37,,,,,
pay_000009018779,M27569871,timing_captured_after_cutoff,False,150026,150026,,2025-09-15 21:42:10,,,,,
pay_000009018780,M94643657,timing_captured_after_cutoff,False,24932,24932,,2025-09-15 21:50:06,,,,,
pay_000009018781,M64483876,timing_captured_after_cutoff,False,599954,599954,,2025-09-15 20:41:33,,,,,
pay_000009018782,M62892072,timing_captured_after_cutoff,False,599967,599967,,2025-09-15 19:42:13,,,,,
pay_000009018783,M52952608,timing_captured_after_cutoff,False,24948,24948,,2025-09-15 19:57:45,,,,,
pay_000009018784,M15761217,timing_captured_after_cutoff,False,99953,99953,,2025-09-15 19:10:35,,,,,
pay_000009018785,M58570562,timing_captured_after_cutoff,False,349900,349900,,2025-09-15 20:44:00,,,,,
pay_000009018786,M61648109,timing_captured_after_cutoff,False,599927,599927,,2025-09-15 18:16:31,,,,,
pay_000009018787,M94258056,timing_captured_after_cutoff,False,599981,599981,,2025-09-15 18:15:34,,,,,
pay_000009018788,M11605963,timing_captured_after_cutoff,False,24924,24924,,2025-09-15 23:53:41,,,,,
pay_000009018789,M96342512,timing_captured_after_cutoff,False,99982,99982,,2025-09-15 23:51:03,,,,,
pay_000009018790,M86223134,timing_captured_after_cutoff,False,24972,24972,,2025-09-15 20:29:28,,,,,
pay_000009018791,M54740498,timing_captured_after_cutoff,False,599914,599914,,2025-09-15 21:24:48,,,,,
pay_000009018792,M52140923,timing_captured_after_cutoff,False,49934,49934,,2025-09-15 18:59:20,,,,,
pay_000009018793,M72939559,timing_captured_after_cutoff,False,1249941,1249941,,2025-09-15 23:22:31,,,,,
pay_000009018794,M61801892,timing_captured_after_cutoff,False,19962,19962,,2025-09-15 18:49:05,,,,,
pay_000009018795,M17376114,timing_captured_after_cutoff,False,349931,349931,,2025-09-15 19:44:44,,,,,
pay_000009018796,M13785608,timing_captured_after_cutoff,False,19973,19973,,2025-09-15 18:07:14,,,,,
pay_000009018797,M43868403,timing_captured_after_cutoff,False,99980,99980,,2025-09-15 21:13:43,,,,,
pay_000009018798,M79374858,timing_captured_after_cutoff,False,150009,150009,,2025-09-15 21:51:47,,,,,
pay_000009018799,M14460455,timing_captured_after_cutoff,False,599931,599931,,2025-09-15 23:01:19,,,,,
pay_000009018800,M90433865,timing_captured_after_cutoff,False,24930,24930,,2025-09-15 19:38:59,,,,,
pay_000009018801,M59450351,timing_captured_after_cutoff,False,24992,24992,,2025-09-15 23:49:03,,,,,
pay_000009018802,M85603833,timing_captured_after_cutoff,False,19927,19927,,2025-09-15 22:28:43,,,,,
pay_000009018803,M66339257,timing_captured_after_cutoff,False,49985,49985,,2025-09-15 19:14:40,,,,,
pay_000009018804,M92109215,timing_captured_after_cutoff,False,9992,9992,,2025-09-15 19:35:53,,,,,
pay_000009018805,M39836711,timing_captured_after_cutoff,False,599997,599997,,2025-09-15 18:29:15,,,,,
pay_000009018806,M68779434,timing_captured_after_cutoff,False,1249963,1249963,,2025-09-15 18:46:55,,,,,
pay_000009018807,M14431382,timing_captured_after_cutoff,False,49927,49927,,2025-09-15 18:46:32,,,,,
pay_000009018808,M40844779,timing_captured_after_cutoff,False,599982,599982,,2025-09-15 19:27:47,,,,,
pay_000009018809,M47755577,timing_captured_after_cutoff,False,1249924,1249924,,2025-09-15 18:03:20,,,,,
pay_000009018810,M91974410,timing_captured_after_cutoff,False,150072,150072,,2025-09-15 19:42:14,,,,,
pay_000009018811,M38650464,timing_captured_after_cutoff,False,199944,199944,,2025-09-15 19:44:23,,,,,
pay_000009018812,M21099059,timing_captured_after_cutoff,False,24931,24931,,2025-09-15 23:26:44,,,,,
pay_000009018813,M73661688,timing_captured_after_cutoff,False,599993,599993,,2025-09-15 21:24:05,,,,,
pay_000009018814,M32420428,timing_captured_after_cutoff,False,24987,24987,,2025-09-15 22:28:53,,,,,
pay_000009018815,M10588136,timing_captured_after_cutoff,False,150053,150053,,2025-09-15 18:33:34,,,,,
pay_000009018816,M64902019,timing_captured_after_cutoff,False,19923,19923,,2025-09-15 18:15:13,,,,,
pay_000009018817,M27138722,timing_captured_after_cutoff,False,1249919,1249919,,2025-09-15 21:20:31,,,,,
pay_000009018818,M52511408,timing_captured_after_cutoff,False,9933,9933,,2025-09-15 23:00:40,,,,,
pay_000009018819,M77853702,timing_captured_after_cutoff,False,1249935,1249935,,2025-09-15 19:55:21,,,,,
pay_000009018820,M65805815,timing_captured_after_cutoff,False,99902,99902,,2025-09-15 22:25:16,,,,,
pay_000009018821,M61015717,timing_captured_after_cutoff,False,599971,599971,,2025-09-15 21:01:36,,,,,
pay_000009018822,M91408484,timing_captured_after_cutoff,False,1249986,1249986,,2025-09-15 21:11:59,,,,,
pay_000009018823,M87150816,timing_captured_after_cutoff,False,599911,599911,,2025-09-15 23:50:50,,,,,
pay_000009018824,M18434450,timing_captured_after_cutoff,False,19952,19952,,2025-09-15 23:53:43,,,,,
pay_000009018825,M29800659,timing_captured_after_cutoff,False,9940,9940,,2025-09-15 18:42:14,,,,,
pay_000009018826,M49344397,timing_captured_after_cutoff,False,150025,150025,,2025-09-15 21:05:42,,,,,
pay_000009018827,M51666375,timing_captured_after_cutoff,False,19940,19940,,2025-09-15 23:02:54,,,,,
pay_000009018828,M79019281,timing_captured_after_cutoff,False,9952,9952,,2025-09-15 22:52:59,,,,,
pay_000009018829,M64222594,timing_captured_after_cutoff,False,9979,9979,,2025-09-15 23:04:13,,,,,
pay_000009018830,M22868378,timing_captured_after_cutoff,False,599959,599959,,2025-09-15 20:37:00,,,,,
pay_000009018831,M63947826,timing_captured_after_cutoff,False,199921,199921,,2025-09-15 20:23:10,,,,,
pay_000009018832,M72809088,timing_captured_after_cutoff,False,150004,150004,,2025-09-15 19:27:05,,,,,
pay_000009018833,M57068126,timing_captured_after_cutoff,False,9917,9917,,2025-09-15 20:28:26,,,,,
pay_000009018834,M76002579,timing_captured_after_cutoff,False,99955,99955,,2025-09-15 21:10:09,,,,,
pay_000009018835,M66339257,timing_captured_after_cutoff,False,49983,49983,,2025-09-15 20:32:12,,,,,
pay_000009018836,M83487104,timing_captured_after_cutoff,False,599918,599918,,2025-09-15 20:49:40,,,,,
pay_000009018837,M25925425,timing_captured_after_cutoff,False,349958,349958,,2025-09-15 20:17:51,,,,,
pay_000009018838,M87841374,timing_captured_after_cutoff,False,9941,9941,,2025-09-15 21:10:06,,,,,
pay_000009018839,M21099059,timing_captured_after_cutoff,False,99949,99949,,2025-09-15 18:33:43,,,,,
pay_000009018840,M23189560,timing_captured_after_cutoff,False,19935,19935,,2025-09-15 19:35:23,,,,,
pay_000009018841,M30410607,timing_captured_after_cutoff,False,1249960,1249960,,2025-09-15 23:50:05,,,,,
pay_000009018842,M17935299,timing_captured_after_cutoff,False,19940,19940,,2025-09-15 23:36:47,,,,,
pay_000009018843,M10116189,timing_captured_after_cutoff,False,19972,19972,,2025-09-15 22:02:15,,,,,
pay_000009018844,M37566922,timing_captured_after_cutoff,False,9953,9953,,2025-09-15 21:28:04,,,,,
pay_000009018845,M85603833,timing_captured_after_cutoff,False,1249950,1249950,,2025-09-15 22:46:04,,,,,
pay_000009018846,M73661612,timing_captured_after_cutoff,False,349931,349931,,2025-09-15 20:35:35,,,,,
pay_000009018847,M19611772,timing_captured_after_cutoff,False,599912,599912,,2025-09-15 20:59:26,,,,,
pay_000009018848,M44884581,timing_captured_after_cutoff,False,349906,349906,,2025-09-15 20:40:05,,,,,
pay_000009018849,M85427386,timing_captured_after_cutoff,False,99978,99978,,2025-09-15 23:19:01,,,,,
pay_000009018850,M37085072,timing_captured_after_cutoff,False,199953,199953,,2025-09-15 21:31:17,,,,,
pay_000009018851,M66585753,timing_captured_after_cutoff,False,49930,49930,,2025-09-15 21:07:39,,,,,
pay_000009018852,M20614833,timing_captured_after_cutoff,False,349978,349978,,2025-09-15 22:29:52,,,,,
pay_000009018853,M28511554,timing_captured_after_cutoff,False,599914,599914,,2025-09-15 18:28:29,,,,,
pay_000009018854,M36902587,timing_captured_after_cutoff,False,599905,599905,,2025-09-15 19:36:16,,,,,
pay_000009018855,M95262453,timing_captured_after_cutoff,False,9934,9934,,2025-09-15 19:20:11,,,,,
pay_000009018856,M36525071,timing_captured_after_cutoff,False,1249983,1249983,,2025-09-15 22:40:42,,,,,
pay_000009018857,M41616697,timing_captured_after_cutoff,False,9929,9929,,2025-09-15 20:13:26,,,,,
pay_000009018858,M47549642,timing_captured_after_cutoff,False,599934,599934,,2025-09-15 19:41:08,,,,,
pay_000009018859,M88490072,timing_captured_after_cutoff,False,349968,349968,,2025-09-15 18:34:30,,,,,
pay_000009018860,M88380679,timing_captured_after_cutoff,False,99935,99935,,2025-09-15 19:00:38,,,,,
pay_000009018861,M83633800,timing_captured_after_cutoff,False,49972,49972,,2025-09-15 21:02:23,,,,,
pay_000009018862,M15195561,timing_captured_after_cutoff,False,150033,150033,,2025-09-15 23:54:31,,,,,
pay_000009018863,M26522788,timing_captured_after_cutoff,False,599935,599935,,2025-09-15 20:29:51,,,,,
pay_000009018864,M54920657,timing_captured_after_cutoff,False,49908,49908,,2025-09-15 19:18:54,,,,,
pay_000009018865,M28511554,timing_captured_after_cutoff,False,24963,24963,,2025-09-15 22:15:40,,,,,
pay_000009018866,M49277527,timing_captured_after_cutoff,False,599957,599957,,2025-09-15 19:23:08,,,,,
pay_000009018867,M40844779,timing_captured_after_cutoff,False,99970,99970,,2025-09-15 18:56:42,,,,,
pay_000009018868,M34340583,timing_captured_after_cutoff,False,199939,199939,,2025-09-15 23:31:54,,,,,
pay_000009018869,M66339257,timing_captured_after_cutoff,False,49939,49939,,2025-09-15 19:51:47,,,,,
pay_000009018870,M45458756,timing_captured_after_cutoff,False,49921,49921,,2025-09-15 21:07:06,,,,,
pay_000009018871,M66585753,timing_captured_after_cutoff,False,9978,9978,,2025-09-15 18:52:11,,,,,
pay_000009018872,M93619349,timing_captured_after_cutoff,False,150016,150016,,2025-09-15 19:32:04,,,,,
pay_000009018873,M20514625,timing_captured_after_cutoff,False,99947,99947,,2025-09-15 23:51:37,,,,,
pay_000009018874,M47392676,timing_captured_after_cutoff,False,99951,99951,,2025-09-15 18:26:12,,,,,
pay_000009018875,M68779434,timing_captured_after_cutoff,False,99900,99900,,2025-09-15 20:57:26,,,,,
pay_000009018876,M39836711,timing_captured_after_cutoff,False,1249978,1249978,,2025-09-15 23:15:01,,,,,
pay_000009018877,M46703582,timing_captured_after_cutoff,False,99912,99912,,2025-09-15 19:01:39,,,,,
pay_000009018878,M97104063,timing_captured_after_cutoff,False,1249956,1249956,,2025-09-15 23:43:09,,,,,
pay_000009018879,M36525071,timing_captured_after_cutoff,False,9981,9981,,2025-09-15 19:14:35,,,,,
pay_000009018880,M39836711,timing_captured_after_cutoff,False,1249967,1249967,,2025-09-15 18:00:05,,,,,
pay_000009018881,M59694325,timing_captured_after_cutoff,False,199917,199917,,2025-09-15 18:01:51,,,,,
pay_000009018882,M73661612,timing_captured_after_cutoff,False,199926,199926,,2025-09-15 18:26:22,,,,,
pay_000009018883,M92715158,timing_captured_after_cutoff,False,49958,49958,,2025-09-15 19:11:24,,,,,
pay_000009018884,M21676693,timing_captured_after_cutoff,False,349966,349966,,2025-09-15 21:30:09,,,,,
pay_000009018885,M92715158,timing_captured_after_cutoff,False,599957,599957,,2025-09-15 19:29:33,,,,,
pay_000009018886,M24936480,timing_captured_after_cutoff,False,1249956,1249956,,2025-09-15 22:58:58,,,,,
pay_000009018887,M41193306,timing_captured_after_cutoff,False,99951,99951,,2025-09-15 18:08:30,,,,,
pay_000009018888,M47392676,timing_captured_after_cutoff,False,349900,349900,,2025-09-15 20:45:11,,,,,
pay_000009018889,M61801892,timing_captured_after_cutoff,False,150060,150060,,2025-09-15 21:34:17,,,,,
pay_000009018890,M68779434,timing_captured_after_cutoff,False,199972,199972,,2025-09-15 21:48:22,,,,,
pay_000009018891,M16112266,timing_captured_after_cutoff,False,99975,99975,,2025-09-15 21:27:37,,,,,
pay_000009018892,M14690350,timing_captured_after_cutoff,False,49992,49992,,2025-09-15 22:30:00,,,,,
pay_000009018893,M59694325,timing_captured_after_cutoff,False,349995,349995,,2025-09-15 18:16:35,,,,,
pay_000009018894,M97416324,timing_captured_after_cutoff,False,49960,49960,,2025-09-15 22:00:34,,,,,
pay_000009018895,M72569289,timing_captured_after_cutoff,False,24919,24919,,2025-09-15 20:59:43,,,,,
pay_000009018896,M20010054,timing_captured_after_cutoff,False,199909,199909,,2025-09-15 20:04:47,,,,,
pay_000009018897,M17333955,timing_captured_after_cutoff,False,19981,19981,,2025-09-15 23:03:56,,,,,
pay_000009018898,M72642020,timing_captured_after_cutoff,False,99948,99948,,2025-09-15 23:40:23,,,,,
pay_000009018899,M18434450,timing_captured_after_cutoff,False,49996,49996,,2025-09-15 23:47:57,,,,,
pay_000009018900,M64145453,timing_captured_after_cutoff,False,349992,349992,,2025-09-15 18:39:13,,,,,
pay_000009018901,M28511554,timing_captured_after_cutoff,False,1249926,1249926,,2025-09-15 18:01:54,,,,,
pay_000009018902,M20702981,timing_captured_after_cutoff,False,1249924,1249924,,2025-09-15 19:07:24,,,,,
pay_000009018903,M21099059,timing_captured_after_cutoff,False,150017,150017,,2025-09-15 19:30:00,,,,,
pay_000009018904,M24047359,timing_captured_after_cutoff,False,599936,599936,,2025-09-15 23:35:48,,,,,
pay_000009018905,M24047359,timing_captured_after_cutoff,False,19904,19904,,2025-09-15 21:31:45,,,,,
pay_000009018906,M96355121,timing_captured_after_cutoff,False,49975,49975,,2025-09-15 18:50:30,,,,,
pay_000009018907,M88447569,timing_captured_after_cutoff,False,1249902,1249902,,2025-09-15 21:17:42,,,,,
pay_000009018908,M27814328,timing_captured_after_cutoff,False,150068,150068,,2025-09-15 18:11:11,,,,,
pay_000009018909,M52511408,timing_captured_after_cutoff,False,19918,19918,,2025-09-15 20:50:12,,,,,
pay_000009018910,M23521588,timing_captured_after_cutoff,False,150072,150072,,2025-09-15 18:00:59,,,,,
pay_000009018911,M39596586,timing_captured_after_cutoff,False,99996,99996,,2025-09-15 23:01:44,,,,,
pay_000009018912,M96756171,timing_captured_after_cutoff,False,99904,99904,,2025-09-15 20:43:09,,,,,
pay_000009018913,M15354267,timing_captured_after_cutoff,False,99925,99925,,2025-09-15 23:45:54,,,,,
pay_000009018914,M16465801,timing_captured_after_cutoff,False,349917,349917,,2025-09-15 20:25:39,,,,,
